Keyword,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub. Year,Author,Title
SAOImage DS9,SAOImage DS9,0,-subtracted image of the same quasar. The two images are shown through the z-scale setting in <em>SAOImage</em> <em>DS9</em> (version,TRUE,2018MNRAS.481.1469Z,2018MNRAS.tmp.2271Z|2018arXiv180809283Z,,Monthly Notices of the Royal Astronomical Society,2018MNRAS.tmp.2271Z|2018arXiv180809283Z|2018MNRAS.481.1469Z|10.1093/mnras/sty2369|10.1093/mnras/sty2369|arXiv:1808.09283|2018MNRAS.tmp.2271Z|2018arXiv180809283Z,10.1093/mnras/sty2369,2018,"Zhu, Bill",Studying quasar absorber host galaxy properties using image stacking technique
SAOImage DS9,SAOImage DS9,0,"QFitsView is a FITS file viewer similar to <em>SAOimage,</em> <em>DS9,</em> etc. In addition, it allows to visualize",FALSE,2014arXiv1409.8264L,,,arXiv e-prints,2014arXiv1409.8264L|arXiv:1409.8264,,2014,"Lena, Davide",Reduction of Integral Field Spectroscopic Data from the Gemini Multi-Object Spectrograph (a commented example)
SAOImage DS9,SAOImage DS9,0,forming region was measured on each 5.8-m image using the ruler option in the <em>SAOIMAGE</em> <em>DS9</em> image display,FALSE,2013MNRAS.435..663B,2013MNRAS.tmp.2036B|2013arXiv1307.5225B,Spitzer,Monthly Notices of the Royal Astronomical Society,2013MNRAS.tmp.2036B|2013arXiv1307.5225B|2013MNRAS.435..663B|10.1093/mnras/stt1324|10.1093/mnras/stt1324|arXiv:1307.5225|2013MNRAS.tmp.2036B|2013arXiv1307.5225B,10.1093/mnras/stt1324,2013,"Bhavya, B.",Study of young stellar objects and associated filamentary structures in the inner Galaxy
SAOImage DS9,SAOImage DS9,0,"positions, using <em>SAOImage</em> <em>DS9.</em> We identified another 75 unambiguous duplications, as well as 20 published",FALSE,2016MNRAS.459.4450W,2016arXiv160501261W|2016MNRAS.tmp..615W,ESO/Telescopes,Monthly Notices of the Royal Astronomical Society,2016arXiv160501261W|2016MNRAS.tmp..615W|2016MNRAS.459.4450W|10.1093/mnras/stw827|arXiv:1605.01261|2016arXiv160501261W|10.1093/mnras/stw827|2016MNRAS.tmp..615W,10.1093/mnras/stw827,2016,"Wittmann, Carolin",Peculiar compact stellar systems in the Fornax cluster
SAOImage DS9,SAOImage DS9,0,region. The contours have been produced using <em>SAOImage</em> <em>DS9</em> analysis tools. The presence,FALSE,2010ApJ...717..209C,2010arXiv1003.0020C,XMM|Spitzer|ESO/Telescopes|CfA|Chandra|HST|Magellan,The Astrophysical Journal,2010arXiv1003.0020C|2010ApJ...717..209C|10.1088/0004-637X/717/1/209|2010arXiv1003.0020C|10.1088/0004-637X/717/1/209|arXiv:1003.0020,10.1088/0004-637X/717/1/209,2010,"Civano, F.",A Runaway Black Hole in COSMOS: Gravitational Wave or Slingshot Recoil?
SAOImage DS9,SAOImage DS9,0,filaments which define the perimeter of the Cygnus Loop. We used IDL and <em>SAOImage</em> <em>DS9</em> for subsequent image,FALSE,2009ApJ...702..327S,2008arXiv0812.2515S,CfA,The Astrophysical Journal,2008arXiv0812.2515S|2009ApJ...702..327S|10.1088/0004-637X/702/1/327|2008arXiv0812.2515S|10.1088/0004-637X/702/1/327|arXiv:0812.2515,10.1088/0004-637X/702/1/327,2009,"Salvesen, Greg","Shock Speed, Cosmic Ray Pressure, and Gas Temperature in the Cygnus Loop"
SAOImage DS9,SAOImage DS9,0,"This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory, and R,",FALSE,2007A&A...462..397E,2006astro.ph..4539E,,Astronomy and Astrophysics,2006astro.ph..4539E|2007A&A...462..397E|10.1051/0004-6361:20065501|arXiv:astro-ph/0604539|10.1051/0004-6361:20065501|2006astro.ph..4539E,10.1051/0004-6361:20065501,2007,"Einasto, J.",Superclusters of galaxies from the 2dF redshift survey. II. Comparison with simulations
SAOImage DS9,SAOImage DS9,0,"and NSF grants AST-0808050 and AST-1109911. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2017Ap&SS.362..196K,,,Astrophysics and Space Science,2017Ap&SS.362..196K|10.1007/s10509-017-3170-4|10.1007/s10509-017-3170-4,10.1007/s10509-017-3170-4,2017,"Kapanadze, S.",The swift observations of BL Lacertae object 1ES 2344+514
SAOImage DS9,SAOImage DS9,0,monochromatic planes using the <em>SAOImage</em> <em>DS9</em> data cube viewer6. This catalog is used later as the reference,FALSE,2016A&A...588A.140M,,HST,Astronomy and Astrophysics,2016A&A...588A.140M|10.1051/0004-6361/201527724|10.1051/0004-6361/201527724,10.1051/0004-6361/201527724,2016,"Meillier, Céline","SELFI: an object-based, Bayesian method for faint emission line source detection in MUSE deep field data cubes"
SAOImage DS9,SAOImage DS9,0,-viewing software such as <em>SAOImage</em> <em>DS9</em> or IDL to view grayscale or pseudo-color renditions. In low-density regions,FALSE,2008NJPh...10l5002D,2008arXiv0805.4397D,,New Journal of Physics,2008arXiv0805.4397D|2008NJPh...10l5002D|10.1088/1367-2630/10/12/125002|arXiv:0805.4397|2008arXiv0805.4397D|10.1088/1367-2630/10/12/125002,10.1088/1367-2630/10/12/125002,2008,"Dubinski, John",Visualizing astrophysical N-body systems
SAOImage DS9,SAOImage DS9,0,"of <em>SAOImage</em> <em>DS9.</em> In: Payne, H.E., Jedrzejewski, R.I., Hook, R.N. (Eds.), Astronomical Data Analysis Software",TRUE,2015A&C....11...81T,2015arXiv150101139T,,Astronomy and Computing,2015arXiv150101139T|2015A&C....11...81T|10.1016/j.ascom.2014.12.007|arXiv:1501.01139|2015arXiv150101139T|10.1016/j.ascom.2014.12.007,10.1016/j.ascom.2014.12.007,2015,"Taylor, M. B.","SAMP, the Simple Application Messaging Protocol: Letting applications talk to each other"
SAOImage DS9,SAOImage DS9,0,"useful comments that helped improve the paper. This research made use of <em>SAOImage</em> <em>DS9,</em> developed by",FALSE,2005A&A...444..697T,2005astro.ph..6761T,XMM|Chandra,Astronomy and Astrophysics,2005astro.ph..6761T|2005A&A...444..697T|10.1051/0004-6361:20052910|arXiv:astro-ph/0506761|10.1051/0004-6361:20052910|2005astro.ph..6761T,10.1051/0004-6361:20052910,2005,"Trinchieri, G.",Stephan's Quintet with XMM-Newton
SAOImage DS9,SAOImage DS9,0,"&amp; Schneider. 2006, The Astronomical Journal, 131, 1163 Smithsonian Astrophysical Observatory. 2000, <em>SAOImage</em> <em>DS9:</em> A utility for displaying astronomical images in the X11 window environment, http:&#x2F;&#x2F;ds9.si.edu,",FALSE,2015arXiv151201204L,,,arXiv e-prints,2015arXiv151201204L|arXiv:1512.01204,,2015,"Lee, Jung Lin","Creating updated, scientifically-calibrated mosaic images for the RC3 catalogue"
SAOImage DS9,SAOImage DS9,0,"for objects in DR5, using <em>SAOImage</em> <em>DS9;</em> Joye Mandel 2003), as well as for using the surrounding eight",FALSE,2007ApJ...660.1186L,2007astro.ph..1429L,,The Astrophysical Journal,2007astro.ph..1429L|2007ApJ...660.1186L|10.1086/513090|2007astro.ph..1429L|arXiv:astro-ph/0701429|10.1086/513090,10.1086/513090,2007,"Lisker, Thorsten","Virgo Cluster Early-Type Dwarf Galaxies with the Sloan Digital Sky Survey. III. Subpopulations: Distributions, Shapes, Origins"
SAOImage DS9,SAOImage DS9,0,of images by eye in <em>SAOImage</em> <em>DS9</em> to determine which features could be identified at both epochs. The more,FALSE,2007AJ....133.2716H,2007astro.ph..2717H,HST,The Astronomical Journal,2007astro.ph..2717H|2007AJ....133.2716H|10.1086/517609|2007astro.ph..2717H|arXiv:astro-ph/0702717|10.1086/517609,10.1086/517609,2007,"Humphreys, Roberta M.",The Three-Dimensional Morphology of VY Canis Majoris. I. The Kinematics of the Ejecta
SAOImage DS9,SAOImage DS9,0,"of 24.5 mag&#x2F; for it.) To plot the isophotes, we use the free astronomical application <em>saoimage</em> <em>DS9</em>",FALSE,2016MNRAS.461.4233R,2016arXiv160702274R,,Monthly Notices of the Royal Astronomical Society,2016arXiv160702274R|2016MNRAS.461.4233R|10.1093/mnras/stw1623|10.1093/mnras/stw1623|2016arXiv160702274R|arXiv:1607.02274,10.1093/mnras/stw1623,2016,"Reshetnikov, Vladimir P.",Galaxies with conspicuous optical warps
SAOImage DS9,SAOImage DS9,0,"were manually masked (in DS98 8 <em>SAOImage</em> <em>DS9,</em> http:&#x2F;&#x2F;ds9.si.edu. ). The centers of the galaxies in NIR- and",TRUE,2017ApJ...844..165P,2017arXiv170509762P,HST,The Astrophysical Journal,2017arXiv170509762P|2017ApJ...844..165P|10.3847/1538-4357/aa7c18|2017arXiv170509762P|10.3847/1538-4357/aa7c18|arXiv:1705.09762,10.3847/1538-4357/aa7c18,2017,"Pjanka, Patryk",Circumnuclear Structures in Megamaser Host Galaxies
SAOImage DS9,SAOImage DS9,0,is displayed correctly when using image browsers such as gaia or <em>saoimage</em> <em>DS9</em> in Starlink. The VR extension,FALSE,2004MNRAS.355..747J,2004MNRAS.tmp..482J|2004MNRAS.tmp..560J|2004astro.ph..3501J,CfA,Monthly Notices of the Royal Astronomical Society,2004MNRAS.tmp..482J|2004MNRAS.tmp..560J|2004astro.ph..3501J|2004MNRAS.355..747J|10.1111/j.1365-2966.2004.08353.x|arXiv:astro-ph/0403501|10.1111/j.1365-2966.2004.08353.x|2004astro.ph..3501J|2004MNRAS.tmp..560J|2004MNRAS.tmp..482J,10.1111/j.1365-2966.2004.08353.x,2004,"Jones, D. Heath","The 6dF Galaxy Survey: samples, observational techniques and the first data release"
SAOImage DS9,SAOImage DS9,0,"in this filter. To identify possible optical counterparts to the SSSs, we used <em>SAOImage</em> <em>DS9</em> to mark the object",FALSE,2004ApJ...610..247D,2003astro.ph..6440D,NOAO|XMM|Chandra|HST|CfA,The Astrophysical Journal,2003astro.ph..6440D|2004ApJ...610..247D|10.1086/421696|arXiv:astro-ph/0306440|10.1086/421696|2003astro.ph..6440D,10.1086/421696,2004,"Di Stefano, R.",Supersoft X-Ray Sources in M31. I. A Chandra Survey and an Extension to Quasi-soft Sources
SAOImage DS9,SAOImage DS9,0,"Utility programs that work with FITS images, e.g., <em>SAOIMAGE,</em> <em>DS9,</em> IMLIST, will not be compatible. All fold",FALSE,2011PASA...28..202H,2011arXiv1105.5746H,,Publications of the Astronomical Society of Australia,2011arXiv1105.5746H|2011PASA...28..202H|10.1071/AS11016|2011arXiv1105.5746H|10.1071/AS11016|arXiv:1105.5746,10.1071/AS11016,2011,"Hobbs, G.",The Parkes Observatory Pulsar Data Archive
SAOImage DS9,SAOImage DS9,0,and CASU Astronomical Data Centre (United Kingdom). This work has made use of <em>SAOImage</em> <em>DS9</em> developed by,TRUE,2013AN....334..718V,2013arXiv1301.6902V,ESO/Telescopes|CFHT,Astronomische Nachrichten,2013arXiv1301.6902V|2013AN....334..718V|10.1002/asna.201211720|10.1002/asna.201211720|2013arXiv1301.6902V|arXiv:1301.6902,10.1002/asna.201211720,2013,"Vaduvescu, O.",Mining the ESO WFI and INT WFC archives for known Near Earth Asteroids. Mega-Precovery software
SAOImage DS9,SAOImage DS9,0,radii were extracted for each FI CCD on   ? n X M 2 2 2 <em>SAOImage</em> <em>DS9</em> imaging and data visualization,FALSE,2018arXiv180906669C,,,arXiv e-prints,2018arXiv180906669C|arXiv:1809.06669,,2018,"Choudhury, Kishalay",Testing the Kerr metric with X-ray Reflection Spectroscopy of Mrk 335 Suzaku data
SAOImage DS9,SAOImage DS9,0,the H data and pipeline-processed Spitzer data (PBCDs) using <em>SAOImage</em> <em>DS9.</em> 3.1 Herschel data,TRUE,2018MNRAS.477..699M,2018MNRAS.tmp..613M|2018arXiv180303269M,Herschel|Spitzer,Monthly Notices of the Royal Astronomical Society,2018MNRAS.tmp..613M|2018arXiv180303269M|2018MNRAS.477..699M|10.1093/mnras/sty634|arXiv:1803.03269|2018MNRAS.tmp..613M|10.1093/mnras/sty634|2018arXiv180303269M,10.1093/mnras/sty634,2018,"McCormick, Alexander",Exploring the dust content of galactic winds with Herschel - II. Nearby dwarf galaxies
SAOImage DS9,SAOImage DS9,0,saves the raw signal as FITS file [25] and visualizes it by using the free available <em>SAOImage</em> <em>DS9</em>,FALSE,2018arXiv181003363S,,,arXiv e-prints,2018arXiv181003363S|arXiv:1810.03363,,2018,"Schmälzlin, Elmar",Nonscanning large-area Raman imaging for ex vivo/in vivo skin cancer discrimination
SAOImage DS9,SAOImage DS9,0,using the <em>SAOImage</em> <em>DS9</em> tool (Joye Mandel 2003). It turned out that unsharp masks are the primary means to search,TRUE,2006AJ....132..497L,2006astro.ph..4216L,ESO/Telescopes,The Astronomical Journal,2006astro.ph..4216L|2006AJ....132..497L|10.1086/505045|arXiv:astro-ph/0604216|2006astro.ph..4216L|10.1086/505045,10.1086/505045,2006,"Lisker, Thorsten",Virgo Cluster Early-Type Dwarf Galaxies with the Sloan Digital Sky Survey. I. On the Possible Disk Nature of Bright Early-Type Dwarfs
SAOImage DS9,SAOImage DS9,0,"Digital Sky Survey Collaboration; <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory; the VizieR catalogue access",FALSE,2015MNRAS.451.3504R,2015arXiv150504499R,Spitzer|CfA,Monthly Notices of the Royal Astronomical Society,2015arXiv150504499R|2015MNRAS.451.3504R|10.1093/mnras/stv1106|10.1093/mnras/stv1106|arXiv:1505.04499|2015arXiv150504499R,10.1093/mnras/stv1106,2015,"Ruffle, Paul M. E.",Spitzer infrared spectrograph point source classification in the Small Magellanic Cloud
SAOImage DS9,SAOImage DS9,0,"Members States and the USA (NASA). This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian",TRUE,2009A&A...501..445C,2009arXiv0905.1230C,XMM|Chandra,Astronomy and Astrophysics,2009arXiv0905.1230C|2009A&A...501..445C|10.1051/0004-6361/200810707|10.1051/0004-6361/200810707|arXiv:0905.1230|2009arXiv0905.1230C,10.1051/0004-6361/200810707,2009,"Crivellari, E.",The Cartwheel galaxy with XMM-Newton
SAOImage DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research made use of the SIMBAD database, operated at CDS, Strasbourg, France, as well as <em>SAOImage</em> <em>DS9,</em>",FALSE,2010A&A...510A..51P,2009arXiv0912.0927P,NOAO|ESO/Telescopes,Astronomy and Astrophysics,2009arXiv0912.0927P|2010A&A...510A..51P|10.1051/0004-6361/200913224|arXiv:0912.0927|2009arXiv0912.0927P|10.1051/0004-6361/200913224,10.1051/0004-6361/200913224,2010,"Palmeirim, P. M.",Young stars and reflection nebulae near the lower ``edge'' of the Galactic molecular disc
SAOImage DS9,SAOImage DS9,0,"has made use of the SIMBAD database, operated at CDS, Strasbourg, France, as well as <em>SAOImage</em> <em>DS9,</em> developed",FALSE,2006A&A...458..789D,2006astro.ph..8709D,ISO,Astronomy and Astrophysics,2006astro.ph..8709D|2006A&A...458..789D|10.1051/0004-6361:20065533|10.1051/0004-6361:20065533|2006astro.ph..8709D|arXiv:astro-ph/0608709,10.1051/0004-6361:20065533,2006,"Djupvik, A. A.",A multi-wavelength census of star formation activity in the young embedded cluster around Serpens/G3-G6
SAOImage DS9,SAOImage DS9,0,"all pixel positions in physical units as interpreted by <em>SAOImage</em> <em>DS9,</em> where the bottom left pixel of a full",FALSE,2012ApJ...747...35B,2011arXiv1111.5621B,Magellan|HST|CfA,The Astrophysical Journal,2011arXiv1111.5621B|2012ApJ...747...35B|10.1088/0004-637X/747/1/35|10.1088/0004-637X/747/1/35|arXiv:1111.5621|2011arXiv1111.5621B,10.1088/0004-637X/747/1/35,2012,"Berta, Zachory K.",The Flat Transmission Spectrum of the Super-Earth GJ1214b from Wide Field Camera 3 on the Hubble Space Telescope
SAOImage DS9,SAOImage DS9,0,are created with <em>SAOImage</em> <em>DS9.</em> Figure 1. Appearance of the simulated galaxy groups as a function,FALSE,2010ApJ...709..218F,2009arXiv0906.3022F,,The Astrophysical Journal,2009arXiv0906.3022F|2010ApJ...709..218F|10.1088/0004-637X/709/1/218|2009arXiv0906.3022F|10.1088/0004-637X/709/1/218|arXiv:0906.3022,10.1088/0004-637X/709/1/218,2010,"Feldmann, R.",The Evolution of Central Group Galaxies in Hydrodynamical Simulations
SAOImage DS9,SAOImage DS9,0,routine within the <em>SAOImage</em> <em>DS9</em> software (Joye Mandel 2003). We divide the image into two concentric semi,TRUE,2018ApJ...867...88R,2018arXiv180909105R,HST|CfA,The Astrophysical Journal,2018arXiv180909105R|2018ApJ...867...88R|10.3847/1538-4357/aae3e6|10.3847/1538-4357/aae3e6|2018arXiv180909105R|arXiv:1809.09105,10.3847/1538-4357/aae3e6,2018,"Revalski, M.",Quantifying Feedback from Narrow Line Region Outflows in Nearby Active Galaxies. II. Spatially Resolved Mass Outflow Rates for the QSO2 Markarian 34
SAOImage DS9,SAOImage DS9,0,"Data System Bibliographic Services. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian",FALSE,2010A&A...521A..43L,2010arXiv1003.0861L,HST,Astronomy and Astrophysics,2010arXiv1003.0861L|2010A&A...521A..43L|10.1051/0004-6361/200913364|arXiv:1003.0861|10.1051/0004-6361/200913364|2010arXiv1003.0861L,10.1051/0004-6361/200913364,2010,"Lianou, S.",Dwarf spheroidals in the M 81 group - Metallicity distribution functions and population gradients
SAOImage DS9,SAOImage DS9,0,"are displayed side by side using <em>SAOimage</em> <em>DS9</em> (version 5.2) (Joye Mandel 2003) with option -scale mode 90,",TRUE,2015MNRAS.446.3749Y,,,Monthly Notices of the Royal Astronomical Society,2015MNRAS.446.3749Y|10.1093/mnras/stu2249|10.1093/mnras/stu2249,10.1093/mnras/stu2249,2015,"Yoshino, Akira",Box/peanut and bar structures in edge-on and face-on nearby galaxies in the Sloan Digital Sky Survey - I. Catalogue
SAOImage DS9,SAOImage DS9,0,"has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory. This research has made use",FALSE,2010A&A...519A..93B,2010arXiv1005.3249B,UKIRT,Astronomy and Astrophysics,2010arXiv1005.3249B|2010A&A...519A..93B|10.1051/0004-6361/200913676|10.1051/0004-6361/200913676|arXiv:1005.3249|2010arXiv1005.3249B,10.1051/0004-6361/200913676,2010,"Bihain, G.",Near-infrared low-resolution spectroscopy of Pleiades L-type brown dwarfs
SAOImage DS9,SAOImage DS9,0,"events, then we use <em>SAOImage</em> <em>DS9</em> v7.4 to create the extraction region for the source and the background",FALSE,2018arXiv180711431I,,,arXiv e-prints,2018arXiv180711431I|arXiv:1807.11431,,2018,"Iaria, R.",Broadband spectral analysis of MXB 1659-298 in its soft and hard state
SAOImage DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian Astrophysical Observatory. Online Material",FALSE,2004A&A...426..787W,2004astro.ph..7446W,Chandra|HST,Astronomy and Astrophysics,2004astro.ph..7446W|2004A&A...426..787W|10.1051/0004-6361:20047110|2004astro.ph..7446W|10.1051/0004-6361:20047110|arXiv:astro-ph/0407446,10.1051/0004-6361:20047110,2004,"Wolter, A.",A thorough study of the intriguing X-ray emission from the Cartwheel ring
SAOImage DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research also made use of the SIMBAD database, operated at CDS, Strasbourg, France, as well as <em>SAOImage</em> <em>DS9,</em> developed by the Smithsonian Astrophysical Observatory. Online Material Table 2: Photometry",FALSE,2009A&A...500..833Y,2009arXiv0904.3502Y,ESO/Telescopes,Astronomy and Astrophysics,2009arXiv0904.3502Y|2009A&A...500..833Y|10.1051/0004-6361/200811389|arXiv:0904.3502|2009arXiv0904.3502Y|10.1051/0004-6361/200811389,10.1051/0004-6361/200811389,2009,"Yun, J. L.",Molecular gas and a new young stellar cluster in the far outer Galaxy
SAOImage DS9,SAOImage DS9,0,"and the <em>SAOImage</em> <em>DS9,</em> developed by the Smithsonian Astrophysical Observatory. This work was supported by the funds",FALSE,2013AcA....63..339D,2013arXiv1309.7371D,,Acta Astronomica,2013arXiv1309.7371D|2013AcA....63..339D|2013arXiv1309.7371D|arXiv:1309.7371,,2013,"Drobek, D.",Variability Survey in the Open Cluster Stock 14 and the Surrounding Fields
SAOImage DS9,SAOImage DS9,0,"students and amateur astronomers. We also used the image viewer <em>SAOImage</em> <em>DS9,</em> developed by Smithsonian",FALSE,2013P&SS...85..299V,2013arXiv1308.5594V,NOAO,Planetary and Space Science,2013arXiv1308.5594V|2013P&SS...85..299V|10.1016/j.pss.2013.06.026|arXiv:1308.5594|10.1016/j.pss.2013.06.026|2013arXiv1308.5594V,10.1016/j.pss.2013.06.026,2013,"Vaduvescu, O.",739 observed NEAs and new 2-4 m survey statistics within the EURONEAR network
SAOImage DS9,SAOImage DS9,0,"We thank the referee John Huchra for constructive suggestions. This research has made use of <em>SAOImage</em> <em>DS9,</em> developed",FALSE,2007A&A...462..811E,2006astro.ph..3764E,,Astronomy and Astrophysics,2006astro.ph..3764E|2007A&A...462..811E|10.1051/0004-6361:20065296|10.1051/0004-6361:20065296|2006astro.ph..3764E|arXiv:astro-ph/0603764,10.1051/0004-6361:20065296,2007,"Einasto, J.",Superclusters of galaxies from the 2dF redshift survey. I. The catalogue
